personnel_id,snapshot_date,synthetic_welfare_risk_score
P00621,2026-06-03,59.355
P00621,2026-07-03,65.154
P00621,2026-08-02,73.589
P00621,2026-09-01,49.912
P00622,2026-04-04,46.864
P00622,2026-05-04,39.367
P00622,2026-06-03,55.411
P00622,2026-07-03,47.091
P00622,2026-08-02,51.011
P00622,2026-09-01,42.47
P00623,2026-04-04,48.421
P00623,2026-05-04,39.684
P00623,2026-06-03,59.926
P00623,2026-07-03,52.988
P00623,2026-08-02,36.803
P00623,2026-09-01,46.322
P00624,2026-04-04,57.058
P00624,2026-05-04,55.768
P00624,2026-06-03,54.58
P00624,2026-07-03,57.63
P00624,2026-08-02,68.528
P00624,2026-09-01,65.205
P00625,2026-04-04,23.229
P00625,2026-05-04,21.492
P00625,2026-06-03,18.088
P00625,2026-07-03,12.703
P00625,2026-08-02,21.42
P00625,2026-09-01,20.389
P00626,2026-04-04,43.768
P00626,2026-05-04,45.271
P00626,2026-06-03,56.651
P00626,2026-07-03,58.639
P00626,2026-08-02,51.258
P00626,2026-09-01,44.485
P00627,2026-04-04,79.444
P00627,2026-05-04,65.779
P00627,2026-06-03,60.519
P00627,2026-07-03,70.269
P00627,2026-08-02,65.119
P00627,2026-09-01,73.285
P00628,2026-04-04,57.349
P00628,2026-05-04,56.771
P00628,2026-06-03,46.472
P00628,2026-07-03,68.126
P00628,2026-08-02,54.63
P00628,2026-09-01,47.512
P00629,2026-04-04,51.492
P00629,2026-05-04,48.655
P00629,2026-06-03,45.645
P00629,2026-07-03,46.429
P00629,2026-08-02,54.596
P00629,2026-09-01,55.087
P00630,2026-04-04,35.595
P00630,2026-05-04,25.143
P00630,2026-06-03,32.575
P00630,2026-07-03,32.18
P00630,2026-08-02,38.395
P00630,2026-09-01,27.779
P00631,2026-04-04,56.821
P00631,2026-05-04,48.734
P00631,2026-06-03,64.516
P00631,2026-07-03,70.048
P00631,2026-08-02,62.534
P00631,2026-09-01,61.23
P00632,2026-04-04,77.83
P00632,2026-05-04,72.337
P00632,2026-06-03,75.055
P00632,2026-07-03,69.643
P00632,2026-08-02,74.516
P00632,2026-09-01,58.052
P00633,2026-04-04,62.23
P00633,2026-05-04,63.084
P00633,2026-06-03,58.423
P00633,2026-07-03,63.282
P00633,2026-08-02,42.256
P00633,2026-09-01,50.87
P00634,2026-04-04,19.796
P00634,2026-05-04,41.584
P00634,2026-06-03,39.801
P00634,2026-07-03,33.878
P00634,2026-08-02,31.875
P00634,2026-09-01,28.767
P00635,2026-04-04,34.703
P00635,2026-05-04,40.966
P00635,2026-06-03,37.937
P00635,2026-07-03,42.88
P00635,2026-08-02,50.276
P00635,2026-09-01,44.141
P00636,2026-04-04,36.708
P00636,2026-05-04,35.464
P00636,2026-06-03,37.507
P00636,2026-07-03,35.303
P00636,2026-08-02,34.66
P00636,2026-09-01,45.33
P00637,2026-04-04,34.86
P00637,2026-05-04,32.377
P00637,2026-06-03,24.706
P00637,2026-07-03,37.472
P00637,2026-08-02,45.982
P00637,2026-09-01,36.178
P00638,2026-04-04,30.883
P00638,2026-05-04,22.965
P00638,2026-06-03,29.477
P00638,2026-07-03,37.057
P00638,2026-08-02,38.832
P00638,2026-09-01,32.366
P00639,2026-04-04,58.336
P00639,2026-05-04,66.209
P00639,2026-06-03,60.488
P00639,2026-07-03,66.359
P00639,2026-08-02,64.57
P00639,2026-09-01,59.768
P00640,2026-04-04,18.551
P00640,2026-05-04,30.138
P00640,2026-06-03,25.359
P00640,2026-07-03,27.8
P00640,2026-08-02,38.347
P00640,2026-09-01,32.091
P00641,2026-04-04,52.367
P00641,2026-05-04,63.835
P00641,2026-06-03,71.74
P00641,2026-07-03,76.586
P00641,2026-08-02,66.458
P00641,2026-09-01,64.24
P00642,2026-04-04,35.092
P00642,2026-05-04,36.397
P00642,2026-06-03,44.171
P00642,2026-07-03,42.696
P00642,2026-08-02,39.224
P00642,2026-09-01,32.999
P00643,2026-04-04,68.534
P00643,2026-05-04,71.125
P00643,2026-06-03,81.42
P00643,2026-07-03,100.0
P00643,2026-08-02,78.747
P00643,2026-09-01,78.463
P00644,2026-04-04,62.488
P00644,2026-05-04,61.556
P00644,2026-06-03,42.407
P00644,2026-07-03,34.268
P00644,2026-08-02,42.803
P00644,2026-09-01,48.417
P00645,2026-04-04,54.7
P00645,2026-05-04,48.278
P00645,2026-06-03,51.878
P00645,2026-07-03,36.079
P00645,2026-08-02,59.95
P00645,2026-09-01,57.229
P00646,2026-04-04,16.843
P00646,2026-05-04,18.935
P00646,2026-06-03,27.275
P00646,2026-07-03,30.491
P00646,2026-08-02,34.755
P00646,2026-09-01,24.45
P00647,2026-04-04,12.91
P00647,2026-05-04,25.051
P00647,2026-06-03,28.38
P00647,2026-07-03,16.772
P00647,2026-08-02,25.671
P00647,2026-09-01,34.122
P00648,2026-04-04,37.173
P00648,2026-05-04,21.043
P00648,2026-06-03,36.029
P00648,2026-07-03,33.739
P00648,2026-08-02,30.61
P00648,2026-09-01,36.56
P00649,2026-04-04,57.682
P00649,2026-05-04,61.96
P00649,2026-06-03,70.718
P00649,2026-07-03,72.214
P00649,2026-08-02,67.387
P00649,2026-09-01,76.506
P00650,2026-04-04,42.215
P00650,2026-05-04,60.179
P00650,2026-06-03,45.995
P00650,2026-07-03,52.403
P00650,2026-08-02,54.138
P00650,2026-09-01,58.024
P00651,2026-04-04,68.259
P00651,2026-05-04,58.415
P00651,2026-06-03,62.544
P00651,2026-07-03,55.658
P00651,2026-08-02,61.308
P00651,2026-09-01,63.634
P00652,2026-04-04,43.477
P00652,2026-05-04,29.726
P00652,2026-06-03,40.218
P00652,2026-07-03,32.205
P00652,2026-08-02,29.349
P00652,2026-09-01,45.772
P00653,2026-04-04,43.09
P00653,2026-05-04,45.225
P00653,2026-06-03,38.517
P00653,2026-07-03,47.575
P00653,2026-08-02,52.809
P00653,2026-09-01,51.108
P00654,2026-04-04,53.677
P00654,2026-05-04,66.069
P00654,2026-06-03,58.409
P00654,2026-07-03,73.567
P00654,2026-08-02,54.046
P00654,2026-09-01,46.922
P00655,2026-04-04,34.694
P00655,2026-05-04,41.33
P00655,2026-06-03,37.327
P00655,2026-07-03,43.503
P00655,2026-08-02,31.561
P00655,2026-09-01,43.332
P00656,2026-04-04,66.713
P00656,2026-05-04,53.505
P00656,2026-06-03,66.807
P00656,2026-07-03,52.556
P00656,2026-08-02,55.28
P00656,2026-09-01,57.934
P00657,2026-04-04,45.562
P00657,2026-05-04,33.702
P00657,2026-06-03,32.747
P00657,2026-07-03,37.296
P00657,2026-08-02,51.249
P00657,2026-09-01,56.654
P00658,2026-04-04,54.366
P00658,2026-05-04,44.476
P00658,2026-06-03,53.952
P00658,2026-07-03,62.096
P00658,2026-08-02,57.763
P00658,2026-09-01,53.991
P00659,2026-04-04,38.345
P00659,2026-05-04,22.416
P00659,2026-06-03,37.959
P00659,2026-07-03,44.56
P00659,2026-08-02,37.993
P00659,2026-09-01,39.8
P00660,2026-04-04,24.409
P00660,2026-05-04,19.693
P00660,2026-06-03,20.177
P00660,2026-07-03,21.787
P00660,2026-08-02,25.572
P00660,2026-09-01,21.394
P00661,2026-04-04,59.603
P00661,2026-05-04,48.974
P00661,2026-06-03,49.849
P00661,2026-07-03,52.541
P00661,2026-08-02,58.237
P00661,2026-09-01,54.954
P00662,2026-04-04,48.911
P00662,2026-05-04,63.149
P00662,2026-06-03,39.741
P00662,2026-07-03,65.47
P00662,2026-08-02,61.968
P00662,2026-09-01,64.906
P00663,2026-04-04,63.026
P00663,2026-05-04,58.692
P00663,2026-06-03,64.132
P00663,2026-07-03,51.647
P00663,2026-08-02,63.997
P00663,2026-09-01,64.866
P00664,2026-04-04,56.94
P00664,2026-05-04,42.177
P00664,2026-06-03,53.114
P00664,2026-07-03,55.523
P00664,2026-08-02,62.995
P00664,2026-09-01,52.598
P00665,2026-04-04,58.315
P00665,2026-05-04,56.152
P00665,2026-06-03,63.066
P00665,2026-07-03,71.587
P00665,2026-08-02,65.914
P00665,2026-09-01,80.074
P00666,2026-04-04,38.448
P00666,2026-05-04,22.482
P00666,2026-06-03,38.207
P00666,2026-07-03,39.879
P00666,2026-08-02,33.193
P00666,2026-09-01,28.647
P00667,2026-04-04,51.698
P00667,2026-05-04,50.875
P00667,2026-06-03,45.295
P00667,2026-07-03,53.117
P00667,2026-08-02,48.52
P00667,2026-09-01,43.241
P00668,2026-04-04,52.748
P00668,2026-05-04,60.23
P00668,2026-06-03,65.159
P00668,2026-07-03,58.314
P00668,2026-08-02,66.527
P00668,2026-09-01,64.008
P00669,2026-04-04,48.979
P00669,2026-05-04,49.931
P00669,2026-06-03,45.303
P00669,2026-07-03,32.569
P00669,2026-08-02,52.456
P00669,2026-09-01,53.602
P00670,2026-04-04,35.37
P00670,2026-05-04,39.791
P00670,2026-06-03,32.173
P00670,2026-07-03,29.43
P00670,2026-08-02,47.361
P00670,2026-09-01,42.697
P00671,2026-04-04,26.4
P00671,2026-05-04,38.919
P00671,2026-06-03,30.639
P00671,2026-07-03,37.695
P00671,2026-08-02,37.003
P00671,2026-09-01,40.778
P00672,2026-04-04,71.65
P00672,2026-05-04,73.465
P00672,2026-06-03,74.413
P00672,2026-07-03,62.297
P00672,2026-08-02,79.671
P00672,2026-09-01,74.223
P00673,2026-04-04,36.422
P00673,2026-05-04,47.971
P00673,2026-06-03,47.944
P00673,2026-07-03,47.415
P00673,2026-08-02,47.799
P00673,2026-09-01,42.564
P00674,2026-04-04,34.968
P00674,2026-05-04,28.933
P00674,2026-06-03,35.594
P00674,2026-07-03,34.054
P00674,2026-08-02,44.065
P00674,2026-09-01,37.558
P00675,2026-04-04,45.481
P00675,2026-05-04,46.701
P00675,2026-06-03,38.46
P00675,2026-07-03,58.714
P00675,2026-08-02,48.474
P00675,2026-09-01,57.724
P00676,2026-04-04,51.407
P00676,2026-05-04,69.128
P00676,2026-06-03,71.754
P00676,2026-07-03,68.386
P00676,2026-08-02,85.454
P00676,2026-09-01,80.287
P00677,2026-04-04,54.041
P00677,2026-05-04,49.354
P00677,2026-06-03,50.14
P00677,2026-07-03,63.748
P00677,2026-08-02,62.635
P00677,2026-09-01,60.463
P00678,2026-04-04,38.301
P00678,2026-05-04,39.976
P00678,2026-06-03,42.225
P00678,2026-07-03,43.096
P00678,2026-08-02,46.151
P00678,2026-09-01,53.884
P00679,2026-04-04,70.497
P00679,2026-05-04,69.498
P00679,2026-06-03,60.179
P00679,2026-07-03,59.225
P00679,2026-08-02,53.677
P00679,2026-09-01,58.711
P00680,2026-04-04,17.729
P00680,2026-05-04,19.802
P00680,2026-06-03,28.036
P00680,2026-07-03,30.061
P00680,2026-08-02,29.998
P00680,2026-09-01,27.794
P00681,2026-04-04,51.185
P00681,2026-05-04,48.04
P00681,2026-06-03,40.599
P00681,2026-07-03,56.128
P00681,2026-08-02,53.261
P00681,2026-09-01,43.845
P00682,2026-04-04,40.328
P00682,2026-05-04,42.959
P00682,2026-06-03,56.086
P00682,2026-07-03,43.916
P00682,2026-08-02,47.147
P00682,2026-09-01,49.103
P00683,2026-04-04,24.954
P00683,2026-05-04,15.334
P00683,2026-06-03,23.866
P00683,2026-07-03,22.367
P00683,2026-08-02,19.894
P00683,2026-09-01,26.647
P00684,2026-04-04,89.267
P00684,2026-05-04,94.71
P00684,2026-06-03,98.729
P00684,2026-07-03,100.0
P00684,2026-08-02,86.734
P00684,2026-09-01,87.92
P00685,2026-04-04,53.679
P00685,2026-05-04,34.537
P00685,2026-06-03,40.153
P00685,2026-07-03,43.669
P00685,2026-08-02,45.311
P00685,2026-09-01,50.604
P00686,2026-04-04,58.2
P00686,2026-05-04,53.999
P00686,2026-06-03,53.414
P00686,2026-07-03,65.202
P00686,2026-08-02,45.345
P00686,2026-09-01,52.323
P00687,2026-04-04,22.587
P00687,2026-05-04,24.367
P00687,2026-06-03,27.622
P00687,2026-07-03,16.306
P00687,2026-08-02,17.852
P00687,2026-09-01,33.66
P00688,2026-04-04,34.963
P00688,2026-05-04,24.456
P00688,2026-06-03,33.606
P00688,2026-07-03,31.571
P00688,2026-08-02,32.998
P00688,2026-09-01,31.006
P00689,2026-04-04,43.764
P00689,2026-05-04,49.065
P00689,2026-06-03,47.753
P00689,2026-07-03,35.346
P00689,2026-08-02,38.982
P00689,2026-09-01,37.42
P00690,2026-04-04,78.096
P00690,2026-05-04,59.076
P00690,2026-06-03,61.157
P00690,2026-07-03,72.769
P00690,2026-08-02,58.465
P00690,2026-09-01,76.989
P00691,2026-04-04,41.623
P00691,2026-05-04,41.574
P00691,2026-06-03,48.446
P00691,2026-07-03,52.136
P00691,2026-08-02,41.149
P00691,2026-09-01,41.362
P00692,2026-04-04,44.25
P00692,2026-05-04,37.912
P00692,2026-06-03,43.253
P00692,2026-07-03,54.008
P00692,2026-08-02,45.153
P00692,2026-09-01,54.266
P00693,2026-04-04,73.464
P00693,2026-05-04,76.784
P00693,2026-06-03,71.408
P00693,2026-07-03,85.657
P00693,2026-08-02,65.852
P00693,2026-09-01,75.031
P00694,2026-04-04,19.996
P00694,2026-05-04,28.17
P00694,2026-06-03,23.942
P00694,2026-07-03,17.527
P00694,2026-08-02,29.407
P00694,2026-09-01,31.543
P00695,2026-04-04,61.45
P00695,2026-05-04,59.107
P00695,2026-06-03,58.773
P00695,2026-07-03,55.76
P00695,2026-08-02,72.645
P00695,2026-09-01,74.63
P00696,2026-04-04,25.567
P00696,2026-05-04,45.637
P00696,2026-06-03,43.181
P00696,2026-07-03,25.968
P00696,2026-08-02,43.841
P00696,2026-09-01,39.952
P00697,2026-04-04,30.223
P00697,2026-05-04,31.872
P00697,2026-06-03,28.787
P00697,2026-07-03,31.188
P00697,2026-08-02,30.352
P00697,2026-09-01,33.288
P00698,2026-04-04,63.488
P00698,2026-05-04,62.196
P00698,2026-06-03,57.477
P00698,2026-07-03,51.349
P00698,2026-08-02,42.654
P00698,2026-09-01,47.383
P00699,2026-04-04,38.448
P00699,2026-05-04,57.221
P00699,2026-06-03,56.765
P00699,2026-07-03,45.625
P00699,2026-08-02,46.926
P00699,2026-09-01,58.066
P00700,2026-04-04,40.875
P00700,2026-05-04,40.74
P00700,2026-06-03,44.328
P00700,2026-07-03,53.942
P00700,2026-08-02,50.858
P00700,2026-09-01,48.505
P00701,2026-04-04,60.778
P00701,2026-05-04,61.562
P00701,2026-06-03,66.114
P00701,2026-07-03,55.086
P00701,2026-08-02,56.712
P00701,2026-09-01,64.432
P00702,2026-04-04,61.886
P00702,2026-05-04,51.821
P00702,2026-06-03,51.949
P00702,2026-07-03,45.961
P00702,2026-08-02,57.217
P00702,2026-09-01,58.92
P00703,2026-04-04,38.244
P00703,2026-05-04,30.63
P00703,2026-06-03,36.387
P00703,2026-07-03,31.75
P00703,2026-08-02,32.638
P00703,2026-09-01,41.326
P00704,2026-04-04,7.151
P00704,2026-05-04,11.986
P00704,2026-06-03,9.989
P00704,2026-07-03,19.295
P00704,2026-08-02,9.843
P00704,2026-09-01,12.999
P00705,2026-04-04,48.122
P00705,2026-05-04,48.493
P00705,2026-06-03,34.723
P00705,2026-07-03,42.964
P00705,2026-08-02,54.488
P00705,2026-09-01,50.046
P00706,2026-04-04,69.372
P00706,2026-05-04,76.386
P00706,2026-06-03,60.998
P00706,2026-07-03,67.312
P00706,2026-08-02,71.541
P00706,2026-09-01,73.569
P00707,2026-04-04,65.891
P00707,2026-05-04,53.497
P00707,2026-06-03,57.001
P00707,2026-07-03,65.939
P00707,2026-08-02,61.939
P00707,2026-09-01,68.776
P00708,2026-04-04,55.819
P00708,2026-05-04,40.214
P00708,2026-06-03,57.848
P00708,2026-07-03,44.446
P00708,2026-08-02,69.824
P00708,2026-09-01,64.171
P00709,2026-04-04,39.871
P00709,2026-05-04,41.816
P00709,2026-06-03,46.771
P00709,2026-07-03,46.503
P00709,2026-08-02,37.365
P00709,2026-09-01,32.299
P00710,2026-04-04,52.86
P00710,2026-05-04,58.028
P00710,2026-06-03,61.829
P00710,2026-07-03,53.953
P00710,2026-08-02,67.009
P00710,2026-09-01,71.409
P00711,2026-04-04,36.999
P00711,2026-05-04,51.268
P00711,2026-06-03,43.593
P00711,2026-07-03,37.067
P00711,2026-08-02,38.762
P00711,2026-09-01,42.491
P00712,2026-04-04,45.963
P00712,2026-05-04,50.105
P00712,2026-06-03,34.166
P00712,2026-07-03,39.257
P00712,2026-08-02,42.382
P00712,2026-09-01,50.749
P00713,2026-04-04,62.986
P00713,2026-05-04,55.453
P00713,2026-06-03,53.306
P00713,2026-07-03,58.175
P00713,2026-08-02,57.544
P00713,2026-09-01,60.71
P00714,2026-04-04,49.576
P00714,2026-05-04,39.778
P00714,2026-06-03,45.603
P00714,2026-07-03,33.54
P00714,2026-08-02,39.826
P00714,2026-09-01,44.19
P00715,2026-04-04,39.272
P00715,2026-05-04,33.854
P00715,2026-06-03,46.551
P00715,2026-07-03,40.587
P00715,2026-08-02,43.619
P00715,2026-09-01,49.814
P00716,2026-04-04,43.967
P00716,2026-05-04,40.031
P00716,2026-06-03,47.083
P00716,2026-07-03,43.663
P00716,2026-08-02,34.767
P00716,2026-09-01,41.796
P00717,2026-04-04,38.188
P00717,2026-05-04,51.085
P00717,2026-06-03,40.265
P00717,2026-07-03,38.258
P00717,2026-08-02,46.191
P00717,2026-09-01,57.029
P00718,2026-04-04,14.471
P00718,2026-05-04,26.509
P00718,2026-06-03,15.946
P00718,2026-07-03,18.274
P00718,2026-08-02,30.152
P00718,2026-09-01,24.972
P00719,2026-04-04,65.316
P00719,2026-05-04,69.046
P00719,2026-06-03,62.958
P00719,2026-07-03,58.082
P00719,2026-08-02,65.312
P00719,2026-09-01,58.846
P00720,2026-04-04,55.646
P00720,2026-05-04,64.232
P00720,2026-06-03,70.97
P00720,2026-07-03,50.941
P00720,2026-08-02,57.203
P00720,2026-09-01,52.008
P00721,2026-04-04,80.669
P00721,2026-05-04,77.02
P00721,2026-06-03,80.705
P00721,2026-07-03,82.277
P00721,2026-08-02,78.509
P00721,2026-09-01,85.379
P00722,2026-04-04,53.781
P00722,2026-05-04,47.038
P00722,2026-06-03,44.261
P00722,2026-07-03,53.509
P00722,2026-08-02,58.338
P00722,2026-09-01,49.481
P00723,2026-04-04,11.268
P00723,2026-05-04,15.343
P00723,2026-06-03,10.749
P00723,2026-07-03,7.559
P00723,2026-08-02,18.582
P00723,2026-09-01,6.448
P00724,2026-04-04,49.822
P00724,2026-05-04,49.037
P00724,2026-06-03,59.933
P00724,2026-07-03,53.234
P00724,2026-08-02,47.687
P00724,2026-09-01,54.363
P00725,2026-04-04,31.805
P00725,2026-05-04,34.929
P00725,2026-06-03,28.885
P00725,2026-07-03,40.728
P00725,2026-08-02,38.537
P00725,2026-09-01,43.932
P00726,2026-04-04,42.445
P00726,2026-05-04,37.517
P00726,2026-06-03,64.93
P00726,2026-07-03,50.884
P00726,2026-08-02,49.483
P00726,2026-09-01,47.013
P00727,2026-04-04,42.538
P00727,2026-05-04,40.092
P00727,2026-06-03,51.956
P00727,2026-07-03,45.682
P00727,2026-08-02,42.191
P00727,2026-09-01,47.199
P00728,2026-04-04,63.254
P00728,2026-05-04,54.074
P00728,2026-06-03,66.985
P00728,2026-07-03,78.987
P00728,2026-08-02,72.554
P00728,2026-09-01,79.167
P00729,2026-04-04,42.86
P00729,2026-05-04,50.599
P00729,2026-06-03,39.652
P00729,2026-07-03,39.213
P00729,2026-08-02,64.631
P00729,2026-09-01,61.253
P00730,2026-04-04,58.459
P00730,2026-05-04,61.401
P00730,2026-06-03,55.132
P00730,2026-07-03,63.458
P00730,2026-08-02,65.133
P00730,2026-09-01,64.149
P00731,2026-04-04,23.068
P00731,2026-05-04,31.447
P00731,2026-06-03,31.798
P00731,2026-07-03,33.565
P00731,2026-08-02,22.14
P00731,2026-09-01,27.317
P00732,2026-04-04,34.034
P00732,2026-05-04,36.531
P00732,2026-06-03,35.104
P00732,2026-07-03,47.91
P00732,2026-08-02,39.871
P00732,2026-09-01,28.519
P00733,2026-04-04,42.854
P00733,2026-05-04,41.661
P00733,2026-06-03,47.157
P00733,2026-07-03,40.667
P00733,2026-08-02,37.965
P00733,2026-09-01,38.457
P00734,2026-04-04,49.558
P00734,2026-05-04,59.647
P00734,2026-06-03,62.683
P00734,2026-07-03,48.43
P00734,2026-08-02,52.538
P00734,2026-09-01,61.29
P00735,2026-04-04,30.66
P00735,2026-05-04,31.69
P00735,2026-06-03,39.135
P00735,2026-07-03,37.429
P00735,2026-08-02,34.004
P00735,2026-09-01,32.758
P00736,2026-04-04,42.027
P00736,2026-05-04,59.962
P00736,2026-06-03,40.209
P00736,2026-07-03,49.9
P00736,2026-08-02,52.078
P00736,2026-09-01,52.372
P00737,2026-04-04,44.298
P00737,2026-05-04,46.32
P00737,2026-06-03,45.5
P00737,2026-07-03,46.143
P00737,2026-08-02,54.116
P00737,2026-09-01,64.418
P00738,2026-04-04,39.555
P00738,2026-05-04,33.226
P00738,2026-06-03,31.845
P00738,2026-07-03,36.406
P00738,2026-08-02,47.5
P00738,2026-09-01,53.55
P00739,2026-04-04,53.359
P00739,2026-05-04,34.886
P00739,2026-06-03,48.838
P00739,2026-07-03,45.691
P00739,2026-08-02,39.723
P00739,2026-09-01,43.607
P00740,2026-04-04,46.31
P00740,2026-05-04,45.86
P00740,2026-06-03,41.176
P00740,2026-07-03,46.141
P00740,2026-08-02,55.008
P00740,2026-09-01,54.035
P00741,2026-04-04,26.792
P00741,2026-05-04,24.731
P00741,2026-06-03,24.617
P00741,2026-07-03,31.235
P00741,2026-08-02,24.258
P00741,2026-09-01,30.159
P00742,2026-04-04,63.503
P00742,2026-05-04,70.836
P00742,2026-06-03,65.514
P00742,2026-07-03,68.695
P00742,2026-08-02,66.513
P00742,2026-09-01,73.067
P00743,2026-04-04,44.389
P00743,2026-05-04,43.628
P00743,2026-06-03,50.788
P00743,2026-07-03,53.457
P00743,2026-08-02,54.388
P00743,2026-09-01,52.001
P00744,2026-04-04,50.665
P00744,2026-05-04,50.706
P00744,2026-06-03,53.082
P00744,2026-07-03,46.424
P00744,2026-08-02,58.885
P00744,2026-09-01,57.205
P00745,2026-04-04,31.717
P00745,2026-05-04,31.461
P00745,2026-06-03,41.14
P00745,2026-07-03,45.003
P00745,2026-08-02,39.963
P00745,2026-09-01,42.761
P00746,2026-04-04,66.966
P00746,2026-05-04,75.788
P00746,2026-06-03,67.371
P00746,2026-07-03,65.839
P00746,2026-08-02,75.086
P00746,2026-09-01,63.951
P00747,2026-04-04,35.141
P00747,2026-05-04,43.596
P00747,2026-06-03,40.283
P00747,2026-07-03,40.594
P00747,2026-08-02,50.501
P00747,2026-09-01,59.088
P00748,2026-04-04,46.972
P00748,2026-05-04,49.616
P00748,2026-06-03,51.182
P00748,2026-07-03,55.418
P00748,2026-08-02,56.029
P00748,2026-09-01,55.944
P00749,2026-04-04,47.357
P00749,2026-05-04,48.481
P00749,2026-06-03,54.778
P00749,2026-07-03,45.103
P00749,2026-08-02,53.707
P00749,2026-09-01,67.105
P00750,2026-04-04,36.631
P00750,2026-05-04,43.886
P00750,2026-06-03,46.028
P00750,2026-07-03,45.367
P00750,2026-08-02,41.96
P00750,2026-09-01,41.006
P00751,2026-04-04,46.614
P00751,2026-05-04,47.279
P00751,2026-06-03,45.983
P00751,2026-07-03,52.245
P00751,2026-08-02,51.696
P00751,2026-09-01,53.684
P00752,2026-04-04,53.026
P00752,2026-05-04,44.054
P00752,2026-06-03,52.933
P00752,2026-07-03,47.938
P00752,2026-08-02,49.371
P00752,2026-09-01,52.425
P00753,2026-04-04,46.494
P00753,2026-05-04,55.826
P00753,2026-06-03,56.849
P00753,2026-07-03,59.238
P00753,2026-08-02,64.723
P00753,2026-09-01,55.371
P00754,2026-04-04,50.047
P00754,2026-05-04,46.605
P00754,2026-06-03,44.308
P00754,2026-07-03,42.827
P00754,2026-08-02,51.772
P00754,2026-09-01,58.394
P00755,2026-04-04,56.433
P00755,2026-05-04,61.715
P00755,2026-06-03,52.995
P00755,2026-07-03,65.827
P00755,2026-08-02,63.153
P00755,2026-09-01,61.998
P00756,2026-04-04,63.856
P00756,2026-05-04,53.992
P00756,2026-06-03,70.843
P00756,2026-07-03,68.326
P00756,2026-08-02,57.873
P00756,2026-09-01,48.417
P00757,2026-04-04,70.057
P00757,2026-05-04,74.022
P00757,2026-06-03,71.932
P00757,2026-07-03,63.832
P00757,2026-08-02,74.092
P00757,2026-09-01,77.846
P00758,2026-04-04,59.847
P00758,2026-05-04,58.131
P00758,2026-06-03,73.323
P00758,2026-07-03,67.642
P00758,2026-08-02,65.076
P00758,2026-09-01,65.85
P00759,2026-04-04,60.016
P00759,2026-05-04,43.907
P00759,2026-06-03,57.261
P00759,2026-07-03,63.927
P00759,2026-08-02,63.878
P00759,2026-09-01,57.368
P00760,2026-04-04,72.099
P00760,2026-05-04,57.085
P00760,2026-06-03,53.321
P00760,2026-07-03,51.021
P00760,2026-08-02,67.911
P00760,2026-09-01,58.221
P00761,2026-04-04,41.095
P00761,2026-05-04,43.885
P00761,2026-06-03,47.287
P00761,2026-07-03,51.654
P00761,2026-08-02,40.87
P00761,2026-09-01,41.653
P00762,2026-04-04,53.466
P00762,2026-05-04,49.537
P00762,2026-06-03,56.827
P00762,2026-07-03,52.453
P00762,2026-08-02,49.448
P00762,2026-09-01,41.275
P00763,2026-04-04,61.081
P00763,2026-05-04,65.824
P00763,2026-06-03,61.463
P00763,2026-07-03,47.202
P00763,2026-08-02,49.255
P00763,2026-09-01,52.966
P00764,2026-04-04,70.086
P00764,2026-05-04,73.521
P00764,2026-06-03,70.333
P00764,2026-07-03,69.281
P00764,2026-08-02,61.12
P00764,2026-09-01,72.374
P00765,2026-04-04,54.459
P00765,2026-05-04,63.184
P00765,2026-06-03,53.928
P00765,2026-07-03,59.246
P00765,2026-08-02,61.083
P00765,2026-09-01,52.888
P00766,2026-04-04,48.014
P00766,2026-05-04,57.744
P00766,2026-06-03,51.752
P00766,2026-07-03,56.142
P00766,2026-08-02,69.318
P00766,2026-09-01,75.014
P00767,2026-04-04,50.235
P00767,2026-05-04,44.394
P00767,2026-06-03,42.748
P00767,2026-07-03,53.827
P00767,2026-08-02,57.752
P00767,2026-09-01,56.023
P00768,2026-04-04,65.025
P00768,2026-05-04,61.716
P00768,2026-06-03,78.965
P00768,2026-07-03,61.899
P00768,2026-08-02,63.745
P00768,2026-09-01,73.485
P00769,2026-04-04,50.323
P00769,2026-05-04,60.855
P00769,2026-06-03,58.123
P00769,2026-07-03,63.337
P00769,2026-08-02,42.147
P00769,2026-09-01,50.347
P00770,2026-04-04,63.602
P00770,2026-05-04,54.353
P00770,2026-06-03,58.075
P00770,2026-07-03,65.227
P00770,2026-08-02,59.15
P00770,2026-09-01,56.969
P00771,2026-04-04,49.373
P00771,2026-05-04,45.959
P00771,2026-06-03,51.054
P00771,2026-07-03,41.735
P00771,2026-08-02,57.773
P00771,2026-09-01,55.095
P00772,2026-04-04,43.983
P00772,2026-05-04,38.538
P00772,2026-06-03,47.184
P00772,2026-07-03,36.918
P00772,2026-08-02,44.422
P00772,2026-09-01,42.685
P00773,2026-04-04,56.156
P00773,2026-05-04,56.171
P00773,2026-06-03,52.179
P00773,2026-07-03,49.982
P00773,2026-08-02,50.106
P00773,2026-09-01,68.829
P00774,2026-04-04,49.08
P00774,2026-05-04,56.165
P00774,2026-06-03,43.319
P00774,2026-07-03,44.818
P00774,2026-08-02,53.041
P00774,2026-09-01,54.746
P00775,2026-04-04,46.965
P00775,2026-05-04,45.261
P00775,2026-06-03,37.809
P00775,2026-07-03,35.553
P00775,2026-08-02,36.909
P00775,2026-09-01,38.156
P00776,2026-04-04,54.583
P00776,2026-05-04,59.046
P00776,2026-06-03,33.363
